date,predicted_volume,total_traffic_volume,is_weekend,revenue_base,revenue_weekend_elastic,year
14-09-2018,100741.94,90624,0,362670.984,362670.984,2018
15-09-2018,68817.335,71793,1,247742.406,285399.2517,2018
16-09-2018,67963.365,59003,1,244668.114,281857.6673,2018
17-09-2018,88671.895,136064,0,319218.822,319218.822,2018
18-09-2018,118111.645,156361,0,425201.922,425201.922,2018
19-09-2018,126727.36,210923,0,456218.496,456218.496,2018
20-09-2018,137104.42,231772,0,493575.912,493575.912,2018
21-09-2018,102105.09,118621,0,367578.324,367578.324,2018
22-09-2018,57083.485,74398,1,205500.546,236736.629,2018
23-09-2018,68249.805,60741,1,245699.298,283045.5913,2018
24-09-2018,100453.2,87044,0,361631.52,361631.52,2018
25-09-2018,122503.275,106840,0,441011.79,441011.79,2018
26-09-2018,75074.4,88627,0,270267.84,270267.84,2018
27-09-2018,83272.145,94434,0,299779.722,299779.722,2018
28-09-2018,62534.04,92518,0,225122.544,225122.544,2018
29-09-2018,68166.375,76242,1,245398.95,282699.5904,2018
30-09-2018,103482.99,68785,1,372538.764,429164.6561,2018
